-0.35,0.042,-0.879,9.094,8.179,35.583,-178.643,46.23,12.03
-0.283,0.079,-0.885,13.0,4.028,32.532,-178.737,45.813,9.624
-0.336,0.022,-0.898,16.296,-5.127,21.973,-178.506,45.824,7.663
-0.353,-0.026,-0.888,10.864,-2.136,13.611,-178.154,46.0,6.284
-0.388,-0.011,-0.902,7.385,-4.944,12.024,-177.962,46.154,5.169
-0.393,0.007,-0.917,7.141,0.488,16.907,-177.874,46.247,3.911
-0.387,0.004,-0.911,10.559,-0.427,18.616,-177.797,46.28,2.406
-0.354,-0.021,-0.917,10.315,3.967,15.32,-177.599,46.192,1.049
-0.303,-0.057,-0.903,7.446,2.197,10.925,-177.369,45.983,-0.027
-0.383,-0.028,-0.926,0.061,-3.174,10.742,-177.424,46.077,-0.95
-0.333,-0.003,-0.917,-2.319,2.502,7.324,-177.627,45.978,-1.747
-0.374,0.008,-0.908,-2.014,-2.991,5.31,-177.803,46.044,-2.395
-0.358,0.02,-0.894,-0.244,-0.244,2.502,-177.935,46.06,-2.977
-0.402,0.021,-0.917,0.793,1.404,2.563,-177.918,46.088,-3.389
-0.368,0.027,-0.931,3.174,0.854,3.174,-177.902,45.994,-3.972
-0.39,0.005,-0.917,3.052,0.183,3.052,-177.77,46.027,-4.46
-0.318,-0.011,-0.896,2.747,2.808,0.427,-177.671,45.895,-4.949
-0.381,0.01,-0.915,1.16,-3.357,-0.549,-177.589,45.967,-5.224
-0.376,-0.003,-0.927,1.831,2.258,0.0,-177.506,45.967,-5.532
-0.339,0.0,-0.903,2.136,1.404,-0.549,-177.396,45.868,-5.812
-0.353,-0.015,-0.903,3.784,1.16,-1.16,-177.242,45.862,-6.059
-0.358,-0.027,-0.9,2.38,0.671,-2.197,-177.072,45.797,-6.257
-0.35,-0.016,-0.933,1.16,3.113,-0.549,-176.984,45.698,-6.454
-0.308,-0.026,-0.902,0.366,-0.122,-0.793,-176.907,45.577,-6.641
-0.372,-0.013,-0.923,-1.343,-0.854,-1.953,-176.902,45.648,-6.779
-0.365,-0.031,-0.918,-5.249,-0.793,-11.292,-176.907,45.643,-6.647
-0.376,0.014,-0.897,-8.911,5.066,-17.09,-176.979,45.538,-6.031
-0.34,0.011,-0.901,-8.179,3.906,-21.545,-177.023,45.28,-5.257
-0.348,0.013,-0.925,-5.493,6.409,-22.644,-176.946,45.06,-4.323
-0.325,0.005,-0.923,-5.066,3.479,-21.301,-176.836,44.813,-3.455
-0.32,0.009,-0.92,-2.625,3.906,-13.55,-176.737,44.615,-2.796
-0.33,0.003,-0.916,0.0,1.343,-8.667,-176.644,44.495,-2.455
-0.334,-0.002,-0.92,2.625,2.258,-5.737,-176.473,44.407,-2.285
-0.346,-0.012,-0.917,5.066,2.869,-3.479,-176.248,44.291,-2.296
-0.313,-0.028,-0.92,6.775,6.531,-0.061,-175.957,44.039,-2.433
-0.299,-0.045,-0.925,4.7,4.15,3.601,-175.704,43.781,-2.719
-0.289,-0.05,-0.924,4.15,1.16,2.93,-175.54,43.616,-3.043
-0.321,-0.041,-0.924,1.77,1.16,4.456,-175.468,43.572,-3.384
-0.323,-0.035,-0.923,0.61,0.916,4.517,-175.474,43.506,-3.735
-0.305,-0.025,-0.922,-0.916,2.319,4.211,-175.562,43.407,-4.125
-0.331,-0.023,-0.931,0.183,1.343,3.479,-175.611,43.369,-4.411
-0.278,-0.026,-0.923,1.038,1.221,2.869,-175.649,43.242,-4.752
-0.319,-0.012,-0.934,0.0,1.648,5.615,-175.732,43.242,-5.109
-0.302,-0.019,-0.928,-0.488,0.061,4.028,-175.809,43.16,-5.46
-0.304,-0.012,-0.924,-0.183,0.916,2.441,-175.897,43.116,-5.751
-0.323,0.0,-0.921,0.0,1.343,1.77,-175.979,43.066,-5.999
-0.323,-0.015,-0.911,0.0,1.831,-1.343,-175.979,42.984,-6.114
-0.285,-0.008,-0.927,1.648,5.066,-1.953,-175.952,42.77,-6.191
-0.31,-0.014,-0.942,1.587,0.977,-1.526,-175.847,42.654,-6.196
-0.287,-0.025,-0.916,3.601,0.61,-4.333,-175.71,42.561,-6.174
-0.313,-0.048,-0.928,3.357,1.526,-5.493,-175.452,42.523,-5.988
-0.313,-0.036,-0.93,2.258,2.136,-2.319,-175.281,42.413,-5.911
-0.309,-0.032,-0.928,3.662,2.136,1.587,-175.128,42.314,-5.993
-0.319,-0.046,-0.932,3.723,2.563,1.465,-174.968,42.242,-6.224
-0.287,-0.068,-0.927,4.333,3.662,-2.441,-174.754,42.078,-6.339
-0.305,-0.053,-0.938,2.136,6.409,0.366,-174.617,41.902,-6.416
-0.249,-0.058,-0.932,2.197,2.93,-1.587,-174.49,41.627,-6.449
-0.269,-0.067,-0.944,1.526,3.418,-2.319,-174.359,41.495,-6.4
-0.261,-0.069,-0.944,1.343,1.77,-3.235,-174.238,41.336,-6.29
-0.264,-0.062,-0.94,-0.427,0.0,-1.221,-174.177,41.287,-6.196
-0.295,-0.056,-0.938,0.427,-2.075,-1.465,-174.133,41.314,-6.136
-0.276,-0.064,-0.937,-0.732,0.61,-0.854,-174.1,41.292,-6.103
-0.259,-0.059,-0.931,-1.404,0.061,-0.061,-174.122,41.248,-6.097
-0.292,-0.046,-0.936,-1.648,-2.686,-1.648,-174.194,41.331,-6.086
-0.298,-0.048,-0.939,-1.16,0.427,-4.456,-174.21,41.364,-5.949
-0.263,-0.041,-0.937,-1.099,0.366,-3.174,-174.227,41.303,-5.795
-0.273,-0.04,-0.937,-2.014,-2.502,-4.517,-174.243,41.342,-5.625
-0.258,-0.048,-0.934,-1.282,-3.235,-7.874,-174.227,41.435,-5.328
-0.308,-0.031,-0.929,-1.587,-2.747,-11.902,-174.194,41.6,-4.839
-0.295,-0.053,-0.923,-4.272,1.343,-19.47,-174.106,41.55,-4.103
-0.3,-0.046,-0.918,-7.141,4.517,-25.94,-174.062,41.342,-2.994
-0.285,-0.041,-0.933,-5.737,7.385,-25.024,-174.034,40.99,-1.807
-0.267,-0.037,-0.924,-4.883,4.089,-22.217,-173.996,40.66,-0.731
-0.296,-0.06,-0.945,-4.7,5.798,-23.743,-173.914,40.386,0.313
-0.271,-0.055,-0.926,-4.15,6.592,-21.79,-173.837,39.99,1.34
-0.256,-0.055,-0.936,-3.418,9.949,-18.982,-173.765,39.54,2.219
-0.233,-0.055,-0.944,0.061,8.789,-17.09,-173.622,39.051,2.999
-0.216,-0.071,-0.962,1.099,7.629,-14.954,-173.381,38.617,3.73
-0.201,-0.082,-0.958,1.77,4.822,-13.184,-173.15,38.265,4.356
-0.198,-0.077,-0.945,2.258,2.258,-10.986,-172.936,38.046,4.938
-0.219,-0.105,-0.961,2.747,1.282,-12.024,-172.645,37.908,5.548
-0.175,-0.093,-0.957,0.427,2.686,-4.578,-172.485,37.738,5.966
-0.193,-0.103,-0.939,0.916,-5.249,-4.761,-172.375,37.749,6.262
-0.239,-0.106,-0.936,-1.404,-3.418,-3.479,-172.31,37.914,6.564
-0.234,-0.084,-0.955,-1.77,1.648,0.0,-172.37,37.941,6.647
-0.195,-0.089,-0.946,-0.732,0.977,2.014,-172.419,37.842,6.592
-0.21,-0.084,-0.948,0.0,-0.61,5.127,-172.485,37.826,6.405
-0.208,-0.09,-0.945,-0.977,-1.16,7.446,-172.557,37.853,6.147
-0.195,-0.077,-0.951,0.671,-1.404,6.958,-172.656,37.897,5.795
-0.227,-0.09,-0.947,0.732,-5.066,5.554,-172.656,38.073,5.592
-0.239,-0.081,-0.95,0.916,-0.854,6.409,-172.689,38.199,5.29
-0.234,-0.085,-0.947,1.282,-0.305,5.981,-172.689,38.238,4.982
